exercise_id,exercise_name,group,video_url,review_status
leap_standing_dumbbell_curl,Standing Dumbbell Curl,Dumbbell,https://www.youtube.com/watch?v=CxM4wKfus_Y,needs_human_review
leap_arm_swings_with_lateral_steps,Arm Swings with Lateral Steps,Mobility & Stretch,https://www.youtube.com/watch?v=tLEkdDgTDbM,needs_human_review
leap_side_lying_forward_leg_lift,Side Lying Forward Leg Lift,Core & Abs,https://www.youtube.com/watch?v=rrs0mzQSMQI,needs_human_review
leap_leg_lateral_raise,Leg Lateral Raise,Arms & Shoulders,https://www.youtube.com/watch?v=q2bnescnSWg,needs_human_review
leap_chair_squats,Chair Squats,Equipment,https://www.youtube.com/watch?v=hpuSq5vv4Gc,needs_human_review
leap_zottman_curl,Zottman Curl,Arms & Shoulders,https://www.youtube.com/watch?v=d69IO-dO2pc,needs_human_review
leap_dumbbell_concentration_curl,Dumbbell Concentration Curl,Dumbbell,https://www.youtube.com/watch?v=a6VgtO2ZOwM,needs_human_review
leap_kneeling_side_plank,Kneeling Side Plank,Planks,https://www.youtube.com/watch?v=ZAr0nJn8WPQ,needs_human_review
leap_air_cycling,Air Cycling,Other,https://www.youtube.com/watch?v=YRnePgJ7fLQ,needs_human_review
leap_alternate_hammer_curl,Alternate Hammer Curl,Arms & Shoulders,https://www.youtube.com/watch?v=L1bDrPlfu1Q,needs_human_review
leap_dumbbell_decline_floor_press,Dumbbell Decline Floor Press,Dumbbell,https://www.youtube.com/watch?v=kBDMTp1-iTw,needs_human_review
leap_standing_crossover_toe_touches,Standing Crossover Toe Touches,Core & Abs,https://www.youtube.com/watch?v=OUJD4yjr3I4,needs_human_review
leap_wood_chops,Wood Chops,Cardio & Jumps,https://www.youtube.com/watch?v=Ax_94gEavYo,needs_human_review
leap_tiger_bend_push_ups,Tiger Bend Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=i-nQPot8ass,needs_human_review
leap_glute_kickback_pulse,Glute Kickback Pulse,Glutes & Hips,https://www.youtube.com/watch?v=Lxdu7Nlp6KE,needs_human_review
leap_standing_oblique_crunches,Standing Oblique Crunches,Core & Abs,https://www.youtube.com/watch?v=wD2GY3fUJqQ,needs_human_review
leap_glute_stretch,Glute Stretch,Glutes & Hips,https://www.youtube.com/watch?v=vSKSU8KDc38,needs_human_review
leap_side_plank_front_kick,Side Plank Front Kick,Planks,https://www.youtube.com/watch?v=rhxDpDg7XNM,needs_human_review
leap_wall_standing_glute_kickbacks,Wall Standing Glute Kickbacks,Wall,https://www.youtube.com/watch?v=qzqDHSDTc0U,needs_human_review
leap_side_step_jacks,Side Step Jacks,Equipment,https://www.youtube.com/watch?v=p75NmUtH9so,needs_human_review
leap_wall_glute_kickback_hold,Wall Glute Kickback Hold,Wall,https://www.youtube.com/watch?v=jWDHafNF3kQ,needs_human_review
leap_glute_kickback_crossover_with_leg,Glute Kickback Crossover with Leg,Glutes & Hips,https://www.youtube.com/watch?v=e25jpcjeyAQ,needs_human_review
leap_side_lying_kickback,Side Lying Kickback,Glutes & Hips,https://www.youtube.com/watch?v=OXC39VmkhcE,needs_human_review
leap_fast_spider_lunges,Fast Spider Lunges,Lunges,https://www.youtube.com/watch?v=M_OoFzysWak,needs_human_review
leap_flutter_kick_squats,Flutter Kick Squats,Squats,https://www.youtube.com/watch?v=8zJh1tGtldU,needs_human_review
leap_plank_taps,Plank Taps,Planks,https://www.youtube.com/watch?v=QGnz__47PCo,needs_human_review
leap_standing_dumbbell_calf_raise,Standing Dumbbell Calf Raise,Dumbbell,https://www.youtube.com/watch?v=jlDvVeOcP5M,needs_human_review
leap_sumo_squat_leg_raises,Sumo Squat & Leg Raises,Squats,https://www.youtube.com/watch?v=by8bvR0r178,needs_human_review
leap_one_leg_bridge,One Leg Bridge,Glutes & Hips,https://www.youtube.com/watch?v=ZgvzRn-16zI,needs_human_review
leap_trunk_rotation,Trunk Rotation,Mobility & Stretch,https://www.youtube.com/watch?v=YBgjuQMviCE,needs_human_review
leap_one_leg_push_ups,One Leg Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=VSgej87ULzU,needs_human_review
leap_tip_toe_squats,Tip Toe Squats,Squats,https://www.youtube.com/watch?v=T5Xgc02T2Dw,needs_human_review
leap_squat_thrust_with_twist,Squat Thrust with Twist,Squats,https://www.youtube.com/watch?v=OfwqSK_Ghvk,needs_human_review
leap_lunge_twist,Lunge Twist,Lunges,https://www.youtube.com/watch?v=AVC14AUS8Gg,needs_human_review
leap_skater_jump,Skater Jump,Cardio & Jumps,https://www.youtube.com/watch?v=5gtLC5BgN7Q,needs_human_review
leap_kneeling_lunge_stretch,Kneeling Lunge Stretch,Lunges,https://www.youtube.com/watch?v=3wthmvKWoOU,needs_human_review
leap_leaning_dumbbell_one_leg_calf_raise,Leaning Dumbbell One Leg Calf Raise,Dumbbell,https://www.youtube.com/watch?v=0Fzgo2Votrc,needs_human_review
leap_bridge,Bridge,Glutes & Hips,https://www.youtube.com/watch?v=-KKADnBsPzw,needs_human_review
leap_side_to_side_turns,Side-To-Side Turns,Other,https://www.youtube.com/watch?v=cqCtbELMH4I,needs_human_review
leap_plank_and_reach,Plank and Reach,Planks,https://www.youtube.com/watch?v=PqUi-H1edcE,needs_human_review
leap_bench_glute_kick_back,Bench Glute Kick Back,Equipment,https://www.youtube.com/watch?v=Mi4H6YUVMCQ,needs_human_review
leap_squat_kicks,Squat Kicks,Squats,https://www.youtube.com/watch?v=vflAcwPOQbk,needs_human_review
leap_single_leg_hip_rotation,Single Leg Hip Rotation,Mobility & Stretch,https://www.youtube.com/watch?v=v_OyHGNxTzU,needs_human_review
leap_cross_touch_and_reach,Cross Touch and Reach,Mobility & Stretch,https://www.youtube.com/watch?v=tTrk6Kzo2OA,needs_human_review
leap_pilates_clamshell,Pilates Clamshell,Glutes & Hips,https://www.youtube.com/watch?v=mYMardCrLSk,needs_human_review
leap_quick_feet,Quick Feet,Other,https://www.youtube.com/watch?v=fz59j4a3QMQ,needs_human_review
leap_quad_stretch,Quad Stretch,Mobility & Stretch,https://www.youtube.com/watch?v=WFtPk4Z-k60,needs_human_review
leap_crab_walk,Crab Walk,Core & Abs,https://www.youtube.com/watch?v=OI-3e5Dcm-I,needs_human_review
leap_dumbbell_plie_squats,Dumbbell Plie Squats,Dumbbell,https://www.youtube.com/watch?v=MpKHks_l26w,needs_human_review
leap_star_crawl,Star Crawl,Cardio & Jumps,https://www.youtube.com/watch?v=M_uNXxdI018,needs_human_review
leap_forward_bend,Forward Bend,Yoga & Poses,https://www.youtube.com/watch?v=IrCe1H0OOMA,needs_human_review
leap_torso_twist,Torso Twist,Mobility & Stretch,https://www.youtube.com/watch?v=HMKbmG1L7vc,needs_human_review
leap_side_to_side_tilts,Side-To-Side Tilts,Other,https://www.youtube.com/watch?v=0jzWXtnipPY,needs_human_review
leap_elbows_back,Elbows Back,Yoga & Poses,https://www.youtube.com/watch?v=rhtadqkrWo0,needs_human_review
leap_jumping_push_ups,Jumping Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=SdP5TSgRHPc,needs_human_review
leap_modified_burpees,Modified Burpees,Cardio & Jumps,https://www.youtube.com/watch?v=8PbnMQISmZQ,needs_human_review
leap_legs_up_the_wall,Legs Up the Wall,Wall,https://www.youtube.com/watch?v=7xg7CY17ly0,needs_human_review
leap_dumbbell_lunges,Dumbbell Lunges,Dumbbell,https://www.youtube.com/watch?v=yIc1YbVLMZ8,needs_human_review
leap_dynamic_chest,Dynamic Chest,Other,https://www.youtube.com/watch?v=kLmWN3Qsj0A,needs_human_review
leap_ski_squat_leg_lift,Ski Squat & Leg Lift,Squats,https://www.youtube.com/watch?v=YvnjgPq3EZc,needs_human_review
leap_push_up_with_toe_tap,Push-Up with Toe Tap,Push-ups & Pressing,https://www.youtube.com/watch?v=YrlXZPNDo3A,needs_human_review
leap_dumbbell_jumping_squat,Dumbbell Jumping Squat,Dumbbell,https://www.youtube.com/watch?v=WXnXU-KgKVI,needs_human_review
leap_standing_side_bend,Standing Side Bend,Other,https://www.youtube.com/watch?v=RfuiraEgKcY,needs_human_review
leap_hops_on_the_spot,Hops on the Spot,Cardio & Jumps,https://www.youtube.com/watch?v=ImamH6J566s,needs_human_review
leap_up_down_nods,Up & Down Nods,Other,https://www.youtube.com/watch?v=8QyMRoSZM8c,needs_human_review
leap_crab_kicks,Crab Kicks,Core & Abs,https://www.youtube.com/watch?v=4DZzw1Rc-9Y,needs_human_review
leap_claps_over_head,Claps Over Head,Other,https://www.youtube.com/watch?v=2i80fjp5saU,needs_human_review
leap_lunge_knee_hops,Lunge Knee Hops,Lunges,https://www.youtube.com/watch?v=NSy3QKsZ7uI,needs_human_review
leap_butt_kicks,Butt Kicks,Other,https://www.youtube.com/watch?v=vXVPvY1UbJI,needs_human_review
leap_bird_dog,Bird Dog,Back & Posture,https://www.youtube.com/watch?v=v0oCYe8__bU,needs_human_review
leap_dumbbell_side_lateral_raise,Dumbbell Side Lateral Raise,Dumbbell,https://www.youtube.com/watch?v=6L19uhg2otQ,needs_human_review
leap_military_press,Military Press,Push-ups & Pressing,https://www.youtube.com/watch?v=pNa0_QN2eUg,needs_human_review
leap_diagonal_plank,Diagonal Plank,Planks,https://www.youtube.com/watch?v=OGfFtF-dhrk,needs_human_review
leap_chest_press_pulse,Chest Press Pulse,Push-ups & Pressing,https://www.youtube.com/watch?v=Fz4oo1vFo9M,needs_human_review
leap_diamond_push_ups,Diamond Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=UCmqw3kKZ38,needs_human_review
leap_shoulder_outward_rotation,Shoulder Outward Rotation,Arms & Shoulders,https://www.youtube.com/watch?v=q_uOqXQhBq4,needs_human_review
leap_triceps_stretch,Triceps Stretch,Arms & Shoulders,https://www.youtube.com/watch?v=L9IGOcrdcFk,needs_human_review
leap_anterior_shoulder_stretch,Anterior Shoulder Stretch,Arms & Shoulders,https://www.youtube.com/watch?v=s8C3OmS82qw,needs_human_review
leap_punches,Punches,Other,https://www.youtube.com/watch?v=reeBHtZJ1ts,needs_human_review
leap_standing_biceps_stretch,Standing Biceps Stretch,Arms & Shoulders,https://www.youtube.com/watch?v=jw8EXo5h0ec,needs_human_review
leap_lying_dumbbell_lateral_raise,Lying Dumbbell Lateral Raise,Dumbbell,https://www.youtube.com/watch?v=Y6CIPU0uqdY,needs_human_review
leap_shoulder_rolls,Shoulder Rolls,Arms & Shoulders,https://www.youtube.com/watch?v=Uf0MKHeT67c,needs_human_review
leap_arm_circles,Arm Circles,Arms & Shoulders,https://www.youtube.com/watch?v=Lha66p0ZXUc,needs_human_review
leap_wall_push_ups,Wall Push-Ups,Wall,https://www.youtube.com/watch?v=EOf3cGIQpA4,needs_human_review
leap_dumbbell_front_raise,Dumbbell Front Raise,Dumbbell,https://www.youtube.com/watch?v=1GG7dkTrBEk,needs_human_review
leap_doorway_curls,Doorway Curls,Arms & Shoulders,https://www.youtube.com/watch?v=134v7cB-1W8,needs_human_review
leap_leg_barbell_curl,Leg Barbell Curl,Equipment,https://www.youtube.com/watch?v=3kZS8HVFquk,needs_human_review
leap_modified_push_up_low_hold,Modified Push-Up Low Hold,Push-ups & Pressing,https://www.youtube.com/watch?v=fobiVgoeeZA,needs_human_review
leap_one_arm_dumbbell_lateral_raise,One Arm Dumbbell Lateral Raise,Dumbbell,https://www.youtube.com/watch?v=JdDf5rIP5Ss,needs_human_review
leap_military_push_ups,Military Push Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=H8LoGZ-ZN48,needs_human_review
leap_reverse_flys,Reverse Flys,Back & Posture,https://www.youtube.com/watch?v=Cu57U1AqCBk,needs_human_review
leap_alternating_hooks,Alternating Hooks,Other,https://www.youtube.com/watch?v=wiyvVpEKOsc,needs_human_review
leap_arm_curls_crunch,Arm Curls Crunch,Core & Abs,https://www.youtube.com/watch?v=pxsOe8MJq68,needs_human_review
leap_arnold_dumbbell_press,Arnold Dumbbell Press,Dumbbell,https://www.youtube.com/watch?v=at9pnhR2cFM,needs_human_review
leap_shoulder_gators,Shoulder Gators,Arms & Shoulders,https://www.youtube.com/watch?v=JWp8_LGkTR8,needs_human_review
leap_alternating_dumbbell_shoulder_press,Alternating Dumbbell Shoulder Press,Dumbbell,https://www.youtube.com/watch?v=2OpSgEwaguk,needs_human_review
leap_standing_glute_kickbacks,Standing Glute Kickbacks,Glutes & Hips,https://www.youtube.com/watch?v=GucHQvB4Bbk,needs_human_review
leap_sumo_squat_calf_raises,Sumo Squat Calf Raises,Squats,https://www.youtube.com/watch?v=GD5IaDVlGhA,needs_human_review
leap_glute_kick_back,Glute Kick Back,Glutes & Hips,https://www.youtube.com/watch?v=58msQFam5Ew,needs_human_review
leap_toy_soldiers,Toy Soldiers,Other,https://www.youtube.com/watch?v=6NVowqZQiYQ,needs_human_review
leap_roundhouse_squat_kicks,Roundhouse Squat Kicks,Squats,https://www.youtube.com/watch?v=GfEXIcAaEBM,needs_human_review
leap_skipping_without_rope,Skipping Without Rope,Cardio & Jumps,https://www.youtube.com/watch?v=CYGeazlNbU4,needs_human_review
leap_frog_press,Frog Press,Push-ups & Pressing,https://www.youtube.com/watch?v=JvA7t9xKWgg,needs_human_review
leap_plank_jacks,Plank Jacks,Planks,https://www.youtube.com/watch?v=9A7ZAXxMV0Q,needs_human_review
leap_step_up_onto_chair,Step-Up Onto Chair,Equipment,https://www.youtube.com/watch?v=XNpkt8s9r2w,needs_human_review
leap_wide_arm_push_ups,Wide Arm Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=pQUsUHvyoI0,needs_human_review
leap_in_outs,In & Outs,Other,https://www.youtube.com/watch?v=clsucWwp5Oc,needs_human_review
leap_knee_to_chest_stretch,Knee to Chest Stretch,Core & Abs,https://www.youtube.com/watch?v=bJms9YyjoBI,needs_human_review
leap_straight_arm_plank,Straight-Arm Plank,Planks,https://www.youtube.com/watch?v=OxTE4Fu-Kmw,needs_human_review
leap_knee_to_elbow_crunches,Knee to Elbow Crunches,Core & Abs,https://www.youtube.com/watch?v=IqU06UsPp1k,needs_human_review
leap_wall_calf_raises,Wall Calf Raises,Wall,https://www.youtube.com/watch?v=GQa_N7wft7M,needs_human_review
leap_lateral_plank_walk,Lateral Plank Walk,Planks,https://www.youtube.com/watch?v=yCVyaX-RjLM,needs_human_review
leap_leaning_stretcher_raises,Leaning Stretcher Raises,Mobility & Stretch,https://www.youtube.com/watch?v=qQ-StR-AXzM,needs_human_review
leap_inchworms,Inchworms,Other,https://www.youtube.com/watch?v=ZY2ji_Ho0dA,needs_human_review
leap_quad_stretch_with_wall,Quad Stretch with Wall,Wall,https://www.youtube.com/watch?v=TfcRyYf7WLg,needs_human_review
leap_sumo_squat_calf_raises_with_wall,Sumo Squat Calf Raises with Wall,Wall,https://www.youtube.com/watch?v=Hcy81KUTIZ8,needs_human_review
leap_calf_raise_with_splayed_foot,Calf Raise with Splayed Foot,Legs & Calves,https://www.youtube.com/watch?v=wcMPalYWlpg,needs_human_review
leap_single_leg_calf_hop,Single Leg Calf Hop,Cardio & Jumps,https://www.youtube.com/watch?v=oeVFHaGmVM8,needs_human_review
leap_calf_stretch,Calf Stretch,Legs & Calves,https://www.youtube.com/watch?v=mJOGKTYUAzY,needs_human_review
leap_straight_leg_raise,Straight Leg Raise,Core & Abs,https://www.youtube.com/watch?v=cyGrjzTbvKs,needs_human_review
leap_lying_butterfly_stretch,Lying Butterfly Stretch,Mobility & Stretch,https://www.youtube.com/watch?v=bzfY0Zr3sUE,needs_human_review
leap_sumo_squat,Sumo Squat,Squats,https://www.youtube.com/watch?v=Z2F0bArQH5s,needs_human_review
leap_calf_raise_with_pigeon_toed,Calf Raise with Pigeon-Toed,Legs & Calves,https://www.youtube.com/watch?v=9p_GzSpzlRk,needs_human_review
leap_squat_pulses,Squat Pulses,Squats,https://www.youtube.com/watch?v=7HarjcM6b10,needs_human_review
leap_wall_resisting_single_leg_calf_raise,Wall Resisting Single Leg Calf Raise,Wall,https://www.youtube.com/watch?v=795rPzSVOd4,needs_human_review
leap_squat_reach_ups,Squat Reach Ups,Squats,https://www.youtube.com/watch?v=73Cb-y57UWg,needs_human_review
leap_adductor_stretch_in_standing,Adductor Stretch in Standing,Mobility & Stretch,https://www.youtube.com/watch?v=MjFb2MyaNjs,needs_human_review
leap_crossover_crunch,Crossover Crunch,Core & Abs,https://www.youtube.com/watch?v=q2_KHKE5CDE,needs_human_review
leap_plie_squats,Plie Squats,Squats,https://www.youtube.com/watch?v=XEKiRnwBfYA,needs_human_review
leap_bottom_leg_lift,Bottom Leg Lift,Core & Abs,https://www.youtube.com/watch?v=Dm1GSX1vItY,needs_human_review
leap_side_lying_floor_stretch,Side-Lying Floor Stretch,Mobility & Stretch,https://www.youtube.com/watch?v=DMlSdmsHEeI,needs_human_review
leap_arm_scissors,Arm Scissors,Core & Abs,https://www.youtube.com/watch?v=pFrJQ-MyL10,needs_human_review
leap_side_hop,Side Hop,Cardio & Jumps,https://www.youtube.com/watch?v=nYmUEJIBj3c,needs_human_review
leap_floor_y_raises,Floor Y Raises,Other,https://www.youtube.com/watch?v=lUGi7NilqWA,needs_human_review
leap_side_lying_leg_lift,Side-Lying Leg Lift,Core & Abs,https://www.youtube.com/watch?v=VlwBJE1WtOQ,needs_human_review
leap_reverse_flutter_kicks,Reverse Flutter Kicks,Core & Abs,https://www.youtube.com/watch?v=UsO66ZUvzb0,needs_human_review
leap_prone_triceps_push_ups,Prone Triceps Push Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=lDQ1iRTezQY,needs_human_review
leap_hover_push_up,Hover Push Up,Push-ups & Pressing,https://www.youtube.com/watch?v=6wdVoBSkU0Y,needs_human_review
leap_side_leg_circles,Side Leg Circles,Mobility & Stretch,https://www.youtube.com/watch?v=VgysBPnVJWg,needs_human_review
leap_reclined_rhomboid_squeezes,Reclined Rhomboid Squeezes,Other,https://www.youtube.com/watch?v=olv2Sv9DwmA,needs_human_review
leap_triceps_kickbacks,Triceps Kickbacks,Glutes & Hips,https://www.youtube.com/watch?v=f3E7eEq2c6c,needs_human_review
leap_hip_bridge_leg_lift,Hip Bridge & Leg Lift,Glutes & Hips,https://www.youtube.com/watch?v=_pDhLWYEC18,needs_human_review
leap_backward_lunge,Backward Lunge,Lunges,https://www.youtube.com/watch?v=_LGpDtENZ5U,needs_human_review
leap_side_arm_raise,Side Arm Raise,Other,https://www.youtube.com/watch?v=YslHgg2E-Ro,needs_human_review
leap_supine_push_up,Supine Push Up,Push-ups & Pressing,https://www.youtube.com/watch?v=WwbgPb9Gb48,needs_human_review
leap_hyperextension,Hyperextension,Other,https://www.youtube.com/watch?v=W9y8xq4Ya_E,needs_human_review
leap_plank_leg_up,Plank Leg Up,Planks,https://www.youtube.com/watch?v=O9j5_BriCW4,needs_human_review
leap_rhomboid_pulls,Rhomboid Pulls,Other,https://www.youtube.com/watch?v=DEyDbzSudEU,needs_human_review
leap_shoulder_stretch,Shoulder Stretch,Arms & Shoulders,https://www.youtube.com/watch?v=9k0EN2RCGgU,needs_human_review
leap_donkey_kicks,Donkey Kicks,Glutes & Hips,https://www.youtube.com/watch?v=4ranVQDqlaU,needs_human_review
leap_bulgarian_split_squat,Bulgarian Split Squat,Squats,https://www.youtube.com/watch?v=Brh1SHAkknI,needs_human_review
leap_fire_hydrant,Fire Hydrant,Glutes & Hips,https://www.youtube.com/watch?v=7LnuhLi-78I,needs_human_review
leap_froggy_glute_lifts,Froggy Glute Lifts,Glutes & Hips,https://www.youtube.com/watch?v=wl10q6aqy-4,needs_human_review
leap_side_lunges,Side Lunges,Lunges,https://www.youtube.com/watch?v=tlUg1DXhHm8,needs_human_review
leap_floor_tricep_dips,Floor Tricep Dips,Push-ups & Pressing,https://www.youtube.com/watch?v=geNkbcZ6qDo,needs_human_review
leap_wall_sit,Wall Sit,Wall,https://www.youtube.com/watch?v=Yp3ZwACK9v4,needs_human_review
leap_spiderman_push_ups,Spiderman Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=YmonBKorAIw,needs_human_review
leap_push_up_rotation,Push-Up & Rotation,Push-ups & Pressing,https://www.youtube.com/watch?v=Plv5CIclPtQ,needs_human_review
leap_incline_push_ups,Incline Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=3WUUeM07i_Q,needs_human_review
leap_lunges,Lunges,Lunges,https://www.youtube.com/watch?v=1J8mVmtyYpk,needs_human_review
leap_curtsy_lunges,Curtsy Lunges,Lunges,https://www.youtube.com/watch?v=-rTyKlHjYT8,needs_human_review
leap_single_leg_calf_raises,Single Leg Calf Raises,Legs & Calves,https://www.youtube.com/watch?v=xVb3rW0a7Fw,needs_human_review
leap_jumping_squats,Jumping Squats,Squats,https://www.youtube.com/watch?v=txLE-jOCEsc,needs_human_review
leap_knee_push_ups,Knee Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=jWxvty2KROs,needs_human_review
leap_box_push_ups,Box Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=dcJVA2sBPqw,needs_human_review
leap_reverse_push_ups,Reverse Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=XRpbVcpx-Yc,needs_human_review
leap_split_squat,Split Squat,Squats,https://www.youtube.com/watch?v=SFSZVKzqnXA,needs_human_review
leap_decline_push_ups,Decline Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=OjPfLfLsw3c,needs_human_review
leap_triceps_dips,Triceps Dips,Push-ups & Pressing,https://www.youtube.com/watch?v=JhX1nBnirNw,needs_human_review
leap_hindu_push_ups,Hindu Push-Ups,Push-ups & Pressing,https://www.youtube.com/watch?v=HE0ijmUc6Og,needs_human_review
leap_arm_raises,Arm Raises,Other,https://www.youtube.com/watch?v=Bqvmyni_sKQ,needs_human_review
leap_squats,Squats,Squats,https://www.youtube.com/watch?v=42bFodPahBU,needs_human_review
leap_cat_cow_pose,Cat Cow Pose,Yoga & Poses,https://www.youtube.com/watch?v=w_UKcI1Ftn8,needs_human_review
leap_lying_swing_legs,Lying Swing Legs,Mobility & Stretch,https://www.youtube.com/watch?v=hIoFHFyZJnE,needs_human_review
leap_crunch_kicks,Crunch Kicks,Core & Abs,https://www.youtube.com/watch?v=z0zwPZrPpXc,needs_human_review
leap_cobra_stretch,Cobra Stretch,Back & Posture,https://www.youtube.com/watch?v=z21McHHOpAg,needs_human_review
leap_dumbbell_crunches,Dumbbell Crunches,Dumbbell,https://www.youtube.com/watch?v=wngf6BI012Y,needs_human_review
leap_heels_to_the_heavens,Heels to the Heavens,Other,https://www.youtube.com/watch?v=wdS2U6z0JGY,needs_human_review
leap_alt_v_up,Alt V-Up,Core & Abs,https://www.youtube.com/watch?v=k8_a4wFtG1I,needs_human_review
leap_leg_raises,Leg Raises,Core & Abs,https://www.youtube.com/watch?v=dGKbTKLnym4,needs_human_review
leap_leg_in_outs,Leg in & Outs,Other,https://www.youtube.com/watch?v=V1wZc9RwPW8,needs_human_review
leap_reverse_crunches,Reverse Crunches,Core & Abs,https://www.youtube.com/watch?v=UwRfRN5fYRg,needs_human_review
leap_cross_knee_plank,Cross Knee Plank,Planks,https://www.youtube.com/watch?v=O4fFIYpYySU,needs_human_review
leap_dumbbell_torture_tucks,Dumbbell Torture Tucks,Dumbbell,https://www.youtube.com/watch?v=K0Sonq8jz3M,needs_human_review
leap_seated_abs_circles,Seated Abs Circles,Core & Abs,https://www.youtube.com/watch?v=GflQ_ymx9Nw,needs_human_review
leap_butt_bridge,Butt Bridge,Glutes & Hips,https://www.youtube.com/watch?v=9qo48CYN06w,needs_human_review
leap_dumbbell_side_bend,Dumbbell Side Bend,Dumbbell,https://www.youtube.com/watch?v=E1amGLJEqpU,needs_human_review
leap_side_crunches,Side Crunches,Core & Abs,https://www.youtube.com/watch?v=w0OWFjfI3zM,needs_human_review
leap_crunches_with_legs_raised,Crunches with Legs Raised,Core & Abs,https://www.youtube.com/watch?v=ulSBgyB8evM,needs_human_review
leap_t_plank,T Plank,Planks,https://www.youtube.com/watch?v=rTY5mqJ1HNo,needs_human_review
leap_cobras,Cobras,Back & Posture,https://www.youtube.com/watch?v=q46qN4ypiFo,needs_human_review
leap_dumbbell_toe_touch_crunch,Dumbbell Toe-Touch Crunch,Dumbbell,https://www.youtube.com/watch?v=maPIOGXENjs,needs_human_review
leap_dumbbell_up_n_overs,Dumbbell Up-N-Overs,Dumbbell,https://www.youtube.com/watch?v=mDq3uINkKm0,needs_human_review
leap_oblique_v_ups,Oblique V-Ups,Core & Abs,https://www.youtube.com/watch?v=iFaZ095MMGg,needs_human_review
leap_x_man_crunch,X Man Crunch,Core & Abs,https://www.youtube.com/watch?v=f_ZsJgaqFNE,needs_human_review
leap_one_down_two_ups,One Down Two Ups,Other,https://www.youtube.com/watch?v=f9c28wuQyQM,needs_human_review
leap_reverse_crunches_with_leg_raised,Reverse Crunches with Leg Raised,Core & Abs,https://www.youtube.com/watch?v=dV8ll1vnle0,needs_human_review
leap_sit_up_twist,Sit-Up Twist,Core & Abs,https://www.youtube.com/watch?v=_xzyH6NP_9k,needs_human_review
leap_lying_twist_stretch,Lying Twist Stretch,Mobility & Stretch,https://www.youtube.com/watch?v=ZI-j_POtzlU,needs_human_review
leap_dumbbell_bicycle_passes,Dumbbell Bicycle Passes,Dumbbell,https://www.youtube.com/watch?v=WfL6YEINfV8,needs_human_review
leap_v_hold,V-Hold,Other,https://www.youtube.com/watch?v=WGwI629aTAY,needs_human_review
leap_dumbbell_paddle_boats,Dumbbell Paddle Boats,Dumbbell,https://www.youtube.com/watch?v=PZLb4_ymTwA,needs_human_review
leap_90_90_crunch,90/90 Crunch,Core & Abs,https://www.youtube.com/watch?v=KojXAk4lXkE,needs_human_review
leap_superman,Superman,Back & Posture,https://www.youtube.com/watch?v=pGeaBXLwDtw,needs_human_review
leap_abdominal_crunches,Abdominal Crunches,Core & Abs,https://www.youtube.com/watch?v=RUNrHkbP4Pc,needs_human_review
leap_clapping_crunches,Clapping Crunches,Core & Abs,https://www.youtube.com/watch?v=LUQt2wSOFNM,needs_human_review
leap_child_pose,Child Pose,Yoga & Poses,https://www.youtube.com/watch?v=DMwRPGMPB10,needs_human_review
leap_sit_ups,Sit-Ups,Core & Abs,https://www.youtube.com/watch?v=swOyWKk7Oko,needs_human_review
leap_side_leg_raise,Side Leg Raise,Core & Abs,https://www.youtube.com/watch?v=Z_0p0I8B4EU,needs_human_review
leap_swimmer_and_superman,Swimmer and Superman,Back & Posture,https://www.youtube.com/watch?v=XydDDn_Rngw,needs_human_review
leap_cross_arm_crunches,Cross Arm Crunches,Core & Abs,https://www.youtube.com/watch?v=Qz3ylqqJ90M,needs_human_review
leap_long_arm_crunches,Long Arm Crunches,Core & Abs,https://www.youtube.com/watch?v=GxKoSEkmRC8,needs_human_review
leap_plank,Plank,Planks,https://www.youtube.com/watch?v=Fcbw82ykBvY,needs_human_review
leap_russian_twist,Russian Twist,Core & Abs,https://www.youtube.com/watch?v=DJQGX2J4IVw,needs_human_review
leap_high_stepping,High Stepping,Other,https://www.youtube.com/watch?v=Cmxr9xcNhgU,needs_human_review
leap_v_crunch,V Crunch,Core & Abs,https://www.youtube.com/watch?v=AkHgaJiwtFE,needs_human_review
leap_heel_touch,Heel Touch,Other,https://www.youtube.com/watch?v=9bR-elyolBQ,needs_human_review
leap_standing_bicycle_crunches,Standing Bicycle Crunches,Core & Abs,https://www.youtube.com/watch?v=8lsAXzvVHrc,needs_human_review
leap_bent_leg_twist,Bent Leg Twist,Mobility & Stretch,https://www.youtube.com/watch?v=chWR8vsuamo,needs_human_review
leap_dead_bug,Dead Bug,Core & Abs,https://www.youtube.com/watch?v=bXMQkRowNk8,needs_human_review
